"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","responded_correctly","count","analysisChangeType"
"6291","shape8","no_change3",2,26,"same",7,4252.8,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape8_no_change3",1,1,"none"
"6292","shape2","concave_area2",3,27,"different",9,2425.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_area2","different","shape2_concave_area2",1,1,"concave"
"6293","shape4","no_change2",3,28,"same",4,5052.2,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape4_no_change2",1,1,"none"
"6294","catch_shape","no_change3",3,29,"same",9,2302.9,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","catch_shape_no_change3",1,1,"none"
"6295","shape8","no_change2",3,30,"same",8,2304,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape8_no_change2",1,1,"none"
"6296","shape6","no_change5",3,31,"same",7,2307.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape6_no_change5",1,1,"none"
"6297","shape1","no_change3",3,32,"same",7,1968.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape1_no_change3",1,1,"none"
"6298","shape5","convex_area2",3,33,"different",6,4348.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area2","different","shape5_convex_area2",1,1,"convex"
"6299","shape3","concave_nofill_area1",3,34,"different",4,4240.7,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area1","different","shape3_concave_nofill_area1",1,1,"concave_nofill"
"6300","shape7","no_change6",3,35,"same",8,2139.7,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape7_no_change6",1,1,"none"
"6301","shape8","convex_area1",4,36,"different",7,3265.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area1","different","shape8_convex_area1",1,1,"convex"
"6302","shape7","no_change5",4,37,"same",7,2775.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape7_no_change5",1,1,"none"
"6303","shape2","no_change3",4,38,"same",7,2282.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape2_no_change3",1,1,"none"
"6304","shape5","convex_area1",4,39,"different",7,2853.1,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area1","different","shape5_convex_area1",1,1,"convex"
"6305","shape3","convex_area1",4,40,"different",6,3004,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area1","different","shape3_convex_area1",1,1,"convex"
"6306","shape4","convex_area2",4,41,"different",8,3627.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area2","different","shape4_convex_area2",1,1,"convex"
"6307","shape1","no_change6",4,42,"same",7,2633.6,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape1_no_change6",1,1,"none"
"6308","shape6","concave_nofill_area1",4,43,"different",8,2461.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area1","different","shape6_concave_nofill_area1",1,1,"concave_nofill"
"6309","catch_shape","no_change4",4,44,"same",9,2083.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","catch_shape_no_change4",1,1,"none"
"6310","shape6","concave_nofill_area2",5,45,"different",8,2807.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area2","different","shape6_concave_nofill_area2",1,1,"concave_nofill"
"6311","shape3","concave_area2",5,46,"different",7,2598.9,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_area2","different","shape3_concave_area2",1,1,"concave"
"6312","shape8","no_change1",5,47,"same",7,3059.8,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape8_no_change1",1,1,"none"
"6313","shape7","no_change2",5,48,"same",7,2210.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape7_no_change2",1,1,"none"
"6314","shape2","no_change1",5,49,"same",3,5654.6,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape2_no_change1",1,1,"none"
"6315","catch_shape","no_change6",5,50,"same",9,2108,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","catch_shape_no_change6",1,1,"none"
"6316","shape4","no_change3",5,51,"same",8,3529.2,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape4_no_change3",1,1,"none"
"6317","shape5","no_change6",5,52,"same",6,2649.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape5_no_change6",1,1,"none"
"6318","shape1","convex_area2",5,53,"different",8,2548,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area2","different","shape1_convex_area2",1,1,"convex"
"6319","shape2","no_change5",6,54,"same",7,1705.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape2_no_change5",1,1,"none"
"6320","shape1","no_change4",6,55,"same",7,2216.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape1_no_change4",1,1,"none"
